Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\SmartParks\SmartParks - RangerTracker\04_OUTPUT_FILES\RangerEdge_V0.1_PICK & PLACE\RangerEdge_V0.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       13/04/21
Time:       08:19
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"C13","rlc_402_smd_small","17.1250","60.3900","17.1250","60.3900","17.1250","59.9900","TopLayer","90","3.0pF/50V/0402"
"C12","rlc_402_smd_small","15.1950","66.2650","15.1950","66.2650","14.7950","66.2650","TopLayer","360","1.8pF/50V/0402"
"C11","rlc_402_smd_small","15.1950","63.9150","15.1950","63.9150","14.7950","63.9150","TopLayer","360","???F/??V/0402"
"C10","rlc_402_smd_small","15.5950","65.0900","15.5950","65.0900","15.5950","65.4900","TopLayer","270","47pF/50V/0402"
"C9","rlc_402_smd_small","15.1950","61.5650","15.1950","61.5650","14.7950","61.5650","TopLayer","360","6.8pF/50V/0402"
"C8","rlc_402_smd_small","14.7950","60.3900","14.7950","60.3900","14.7950","59.9900","TopLayer","90","1.2pF/50V/0402"
"U1","qfn32l_5x5mm","21.0750","55.0650","21.0750","55.0650","18.6750","56.8150","TopLayer","360","LR1110"
"X2","CRY2.5X2","14.0500","53.9800","14.0500","53.9800","13.3250","54.9050","TopLayer","270","32MHz"
"X1","CRY2X1.2","16.5300","51.2500","16.5300","51.2500","16.0174","51.7627","TopLayer","315","32.768KHZ"
"U22","uDFN-6","19.8900","39.8200","19.8900","39.8200","18.9750","40.4700","TopLayer","270","MAX38640AELT+T"
"U19","SOIC-8_REFLOW","11.9161","35.6232","11.9161","35.6232","10.0111","33.0232","TopLayer","0","EN25QH32B-104HIP2C"
"U18","SC70-6","20.0200","11.3600","20.0200","11.3600","19.3700","10.4600","TopLayer","360","TPS22919DCKR"
"U17","SC70-6","49.6686","74.4055","49.6686","74.4055","50.5686","73.7555","TopLayer","90","TPS22919DCKR"
"U15","SC70-6","9.6100","60.5100","9.6100","60.5100","10.2600","61.4100","TopLayer","180","TPS22919DCKR"
"U13","SC70-6","8.1400","34.6100","8.1400","34.6100","7.4900","33.7100","TopLayer","360","TPS22919DCKR"
"U11","LGA-12","30.8500","39.0314","30.8500","39.0314","30.1000","39.7814","TopLayer","0","LIS2DW12TR"
"U9","SOT23-5","46.0400","22.2300","46.0400","22.2300","45.0900","20.8800","TopLayer","360","MCP73812T-420I/OT"
"U8","PWSON-6","49.0300","77.8700","49.0300","77.8700","48.3300","78.3700","TopLayer","270","BQ29700DSET"
"U7","TDFN-8","36.8500","31.6900","36.8500","31.6900","35.4000","32.4400","TopLayer","270","MCP16311T-E/MNY"
"U6","uDFN-6","48.5450","59.4750","48.5450","59.4750","49.4600","58.8250","TopLayer","90","MAX38640AELT+T"
"U2","DFN-8","19.5100","67.9900","19.5100","67.9900","20.1100","68.7400","TopLayer","180","NJG1804K64-TE1"
"TP5","TestPoint:1.2x1.2mm","24.7600","50.8300","24.7600","50.8300","24.7600","50.8300","BottomLayer","90","TestPoint"
"TP4","TestPoint:1.2x1.2mm","26.2700","54.3500","26.2700","54.3500","26.2700","54.3500","BottomLayer","90","TestPoint"
"TP3","TestPoint:1.2x1.2mm","25.9600","52.4900","25.9600","52.4900","25.9600","52.4900","BottomLayer","90","TestPoint"
"T5","SOT-563","49.1301","65.2680","49.1301","65.2680","48.6301","64.6330","TopLayer","360","NTZD3154NT1G"
"T4","SOT23-3AL","46.1900","76.1200","46.1900","76.1200","45.2200","75.1500","TopLayer","90","SI2374DS-T1-GE3"
"T3","SOT23-3AL","46.1900","79.5300","46.1900","79.5300","47.1600","80.5000","TopLayer","270","SI2374DS-T1-GE3"
"T2","SOT23-3AL","32.9500","31.4200","32.9500","31.4200","31.9800","32.3900","TopLayer","360","DMG2302UK-7"
"T1","SOT-563","45.2700","44.3200","45.2700","44.3200","45.9050","43.8200","TopLayer","90","NTZD3154NT1G"
"R49","rlc_402_smd_small","14.9800","35.6300","14.9800","35.6300","14.9800","35.2300","TopLayer","90","100k"
"R48","rlc_402_smd_small","10.6000","40.1400","10.6000","40.1400","11.0000","40.1400","TopLayer","180","100k"
"R45","RES0402","26.6500","14.1300","26.6500","14.1300","26.6500","13.6300","TopLayer","90","100R"
"R44","RES0402","51.9301","63.9380","51.9301","63.9380","51.9301","64.4380","TopLayer","270","0R"
"R42","RES0402","50.3801","63.4780","50.3801","63.4780","49.8801","63.4780","TopLayer","360","100k"
"R41","RES0402","50.8001","65.2980","50.8001","65.2980","50.8001","64.7980","TopLayer","90","100k"
"R40","RES0402","47.4401","65.3080","47.4401","65.3080","47.4401","64.8080","TopLayer","90","0R"
"R39","rlc_402_smd_small","20.9700","14.0100","20.9700","14.0100","20.9700","13.6100","TopLayer","90","390R"
"R38","RES0402","48.1301","66.9880","48.1301","66.9880","48.6301","66.9880","TopLayer","180","100k"
"R37","RES0402","48.3801","63.4780","48.3801","63.4780","48.8801","63.4780","TopLayer","180","100k"
"R36","rlc_402_smd_small","19.3700","14.0100","19.3700","14.0100","19.3700","14.4100","TopLayer","270","220R"
"R35","RES0402","45.2300","46.1900","45.2300","46.1900","44.7300","46.1900","TopLayer","360","0R"
"R34","rlc_402_smd_small","28.3400","40.6400","28.3400","40.6400","28.7400","40.6400","TopLayer","180","4k7"
"R28","rlc_402_smd_small","44.7100","57.2700","44.7100","57.2700","45.1100","57.2700","TopLayer","180","1M/0402"
"R26","rlc_402_smd_small","17.2279","53.6137","17.2279","53.6137","17.5107","53.8965","TopLayer","225","1M/0402"
"R25","rlc_603_smd_small","51.6000","76.1100","51.6000","76.1100","52.2000","76.1100","TopLayer","180","0R"
"R24","RES0402","43.3400","23.2500","43.3400","23.2500","43.3400","22.7500","TopLayer","90","2k"
"R23","rlc_402_smd_small","49.7300","79.6400","49.7300","79.6400","49.7300","80.0400","TopLayer","270","2.2k"
"R22","RES0402","46.1000","18.5000","46.1000","18.5000","45.6000","18.5000","TopLayer","360","0R"
"R21","rlc_402_smd_small","50.9800","79.0600","50.9800","79.0600","50.9800","78.6600","TopLayer","90","330R"
"R20","RES0402","32.4800","33.7200","32.4800","33.7200","32.9800","33.7200","TopLayer","180","1M"
"R19","RES0402","23.1716","24.3104","23.1716","24.3104","22.6716","24.3104","TopLayer","360","10k"
"R18","RES0402","32.4800","34.8200","32.4800","34.8200","32.9800","34.8200","TopLayer","180","100R"
"R17","RES0402","41.5900","24.9600","41.5900","24.9600","41.0900","24.9600","TopLayer","360","10k"
"R16","RES0402","25.2000","25.4400","25.2000","25.4400","24.7000","25.4400","TopLayer","360","165k"
"R15","RES0402","43.8800","24.9600","43.8800","24.9600","43.3800","24.9600","TopLayer","360","52.3k"
"R14","RES0402","34.0700","29.0800","34.0700","29.0800","33.5700","29.0800","TopLayer","360","1M"
"R13","RES0402","43.2000","42.8100","43.2000","42.8100","43.2000","42.3100","TopLayer","90","4k7"
"R12","RES0402","47.2300","45.8100","47.2300","45.8100","47.2300","45.3100","TopLayer","90","4k7"
"R11","rlc_402_smd_small","48.4900","61.1850","48.4900","61.1850","48.8900","61.1850","TopLayer","180","768k"
"R10","rlc_402_smd_small","46.9900","57.5452","46.9900","57.5452","46.9900","57.1452","TopLayer","90","1M"
"R9","rlc_402_smd_small","28.3400","37.8800","28.3400","37.8800","28.7400","37.8800","TopLayer","180","4k7"
"R8","rlc_402_smd_small","46.0800","58.8250","46.0800","58.8250","45.6800","58.8250","TopLayer","360","100R"
"R7","RES0402","47.2500","43.8100","47.2500","43.8100","47.2500","43.3100","TopLayer","90","4k7"
"R6","rlc_402_smd_small","19.9500","38.0600","19.9500","38.0600","19.5500","38.0600","TopLayer","360","768k"
"R5","rlc_402_smd_small","8.9600","62.9600","8.9600","62.9600","8.9600","63.3600","TopLayer","270","1M"
"R4","RES0402","21.3600","41.9200","21.3600","41.9200","21.3600","41.4200","TopLayer","90","100k"
"R3","rlc_402_smd_small","8.1400","62.1600","8.1400","62.1600","8.1400","61.7600","TopLayer","90","100R"
"R1","rlc_402_smd_small","17.3100","54.8200","17.3100","54.8200","17.5928","55.1028","TopLayer","225","220R"
"P5","BM04B-SRSS","8.6049","19.0468","8.9000","19.6200","10.7059","18.8566","TopLayer","117","BM04B-SRSS-TB(LF)(SN)"
"P4","BM04B-SRSS","53.2352","19.0461","52.9300","19.6200","52.5195","21.5371","TopLayer","242","BM04B-SRSS-TB(LF)(SN)"
"P1","BM02B-SRSS","21.5400","33.2629","21.5400","33.2629","22.0400","34.5254","TopLayer","180","BM02B-SRSS-TB(LF)(SN)"
"L24","SRN5020TA","42.5700","31.4500","42.5700","31.4500","40.7700","31.4500","TopLayer","360","SRN5020TA-220M"
"L23","IND2.3X1.7","52.0900","59.4850","52.0900","59.4850","51.2900","59.4850","TopLayer","360","2.2uH"
"L22","IND2.3X1.7","16.2000","39.8200","16.2000","39.8200","17.0000","39.8200","TopLayer","180","2.2uH"
"L19","IND0402","41.5800","79.6800","41.5800","79.6800","41.5800","79.2100","TopLayer","90","3.3nH/0402"
"L18","IND0402","34.8000","77.0600","34.8000","77.0600","34.8000","77.5300","TopLayer","270","4.7"
"L17","IND0402","38.6000","78.8000","38.6000","78.8000","38.6000","78.3300","TopLayer","90","2.2nH"
"L2","rlc_402_smd_small","15.1700","56.0100","15.1700","56.0100","15.5700","56.0100","TopLayer","180","BLM15AG102SN1D"
"L1","rlc_805_smd_small","21.3300","50.7400","21.3300","50.7400","20.5300","50.7400","TopLayer","360","15uH"
"J1","COAXIAL-SWF","31.9700","75.2600","31.9700","75.2600","32.7903","76.0802","TopLayer","315","MM8130-2600"
"F1","FUSE_2920","22.4900","20.5600","22.4900","20.5600","18.7900","20.5600","TopLayer","360","500mA"
"D1","SOD-923","39.2000","80.3000","39.2000","80.3000","39.8000","80.3000","TopLayer","180","ESD9R3.3ST5G"
"D6","SLP0603P2X3F","10.1600","73.4200","10.1600","73.4200","10.1600","73.6325","TopLayer","270","RCLAMP2451ZATFT"
"D4","MB1S","17.0500","26.8400","17.0500","26.8400","20.3000","25.5700","TopLayer","90","MB1S"
"D2","DO-214AC_(SMA)","25.6900","28.1100","25.6900","28.1100","23.7250","28.1100","TopLayer","360","SMAJ30A"
"CON4","ufl_connector_smd","32.0615","75.3415","31.5400","74.8200","31.0097","74.2897","TopLayer","135","U.FL-R-SMT-1(10)"
"CON1","ufl_connector_smd","7.4800","74.2651","7.7800","73.9600","8.4652","73.6550","TopLayer","246","U.FL-R-SMT-1(10)"
"C94","rlc_402_smd_small","11.3900","58.6000","11.3900","58.6000","11.7900","58.6000","TopLayer","180","1uF"
"C93","rlc_402_smd_small","10.2600","62.9600","10.2600","62.9600","10.2600","63.3600","TopLayer","270","1uF"
"C91","rlc_402_smd_small","11.7967","57.4150","11.7967","57.4150","11.7967","57.8150","TopLayer","270","47pF"
"C90","rlc_402_smd_small","12.5967","57.4150","12.5967","57.4150","12.5967","57.8150","TopLayer","270","100nF"
"C88","rlc_402_smd_small","8.6800","37.8200","8.6800","37.8200","8.6800","38.2200","TopLayer","270","100nF"
"C87","rlc_402_smd_small","20.1700","14.0100","20.1700","14.0100","20.1700","13.6100","TopLayer","90","10nF"
"C84","rlc_402_smd_small","33.7900","39.2264","33.7900","39.2264","33.7900","38.8264","TopLayer","90","100nF"
"C83","rlc_603_smd_small","32.7201","39.0198","32.7201","39.0198","32.7201","39.6198","TopLayer","270","10uF"
"C82","CAP0402","30.4663","19.0049","30.4663","19.0049","29.9863","19.0049","TopLayer","360","1uF"
"C81","rlc_402_smd_small","50.9800","77.4700","50.9800","77.4700","50.9800","77.0700","TopLayer","90","100nF"
"C80","CAP0402","43.3400","21.2400","43.3400","21.2400","43.3400","21.7200","TopLayer","270","1uF"
"C77","CAP0402","23.1900","25.4300","23.1900","25.4300","22.7100","25.4300","TopLayer","360","100nF"
"C76","CAP0402","34.9000","34.0900","34.9000","34.0900","35.3800","34.0900","TopLayer","180","1uF"
"C75","CAP0402","40.0300","34.7700","40.0300","34.7700","39.5500","34.7700","TopLayer","360","100nF"
"C74","CAP0603","43.6400","27.8700","43.6400","27.8700","42.8900","27.8700","TopLayer","360","10uF"
"C73","CAP0805","36.9800","29.0800","36.9800","29.0800","37.9300","29.0800","TopLayer","180","10uF /35V"
"C72","CAP0805","36.9800","26.8600","36.9800","26.8600","37.9300","26.8600","TopLayer","180","10uF /35V"
"C71","CAP0603","43.6400","26.2800","43.6400","26.2800","42.8900","26.2800","TopLayer","360","10uF"
"C61","CAP0603","16.1200","41.9000","16.1200","41.9000","16.8700","41.9000","TopLayer","180","22uF/4V"
"C60","CAP0603","19.2000","41.9000","19.2000","41.9000","18.4500","41.9000","TopLayer","360","10uF"
"C54","CAP0402","37.7300","77.4700","37.7300","77.4700","37.3906","77.8094","TopLayer","315","1.2pF/50V/0402"
"C50","CAP0402","39.8900","13.5300","39.8900","13.5300","40.3700","13.5300","TopLayer","180","100nF"
"C49","CAP0402","34.5500","14.0200","34.5500","14.0200","34.5500","13.5400","TopLayer","90","100nF"
"C48","CAP0402","21.7000","67.2300","21.7000","67.2300","22.1800","67.2300","TopLayer","180","27pF/50V/0402"
"C47","CAP0402","19.1500","64.2100","19.1500","64.2100","19.1500","63.7300","TopLayer","90","27pF/50V/0402"
"C44","CAP0402","21.7000","68.7400","21.7000","68.7400","21.2200","68.7400","TopLayer","360","27pF/50V/0402"
"C40","CAP0402","36.4000","76.6000","36.4000","76.6000","36.8800","76.6000","TopLayer","180","1pF/50V/0402"
"C39","CAP0402","17.3000","68.7400","17.3000","68.7400","16.8200","68.7400","TopLayer","360","27pF/50V/0402"
"C37","rlc_402_smd_small","14.6900","50.9300","14.6900","50.9300","14.9728","50.6472","TopLayer","135","12pF"
"C36","rlc_402_smd_small","16.2700","49.3600","16.2700","49.3600","15.9872","49.6428","TopLayer","315","12pF"
"C35","rlc_402_smd_small","16.3800","55.6000","16.3800","55.6000","16.3800","55.2000","TopLayer","90","470pF"
"C34","rlc_402_smd_small","13.5800","56.0100","13.5800","56.0100","13.1800","56.0100","TopLayer","360","100nF"
"C33","rlc_402_smd_small","16.1900","53.7100","16.1900","53.7100","15.9072","53.4272","TopLayer","45","10pF"
"C4","rlc_402_smd_small","22.1200","49.4700","22.1200","49.4700","22.5200","49.4700","TopLayer","180","470nF"
"C3","CAP0603","52.1500","57.2950","52.1500","57.2950","51.4000","57.2950","TopLayer","360","22uF/4V"
"C2","CAP0603","49.0500","57.2950","49.0500","57.2950","49.8000","57.2950","TopLayer","180","10uF"
"C1","CAP0402","23.5400","51.1000","23.5400","51.1000","23.5400","50.6200","TopLayer","90","100nF"
"U10","SOT23-3AL","30.9400","21.4295","30.9400","21.4295","29.9700","20.4595","TopLayer","90","DRV5032FBDBZR"
"C59","rlc_402_smd_small","34.5400","58.3200","34.5400","58.3200","34.1400","58.3200","TopLayer","360","27pF/50V/0402"
"X4","9HT11","50.2871","55.3016","50.2871","55.3016","50.2871","56.0016","TopLayer","270","9HT11-32.768KEZC-T"
"U14","DFN-8","36.6700","57.4900","36.6700","57.4900","37.4200","56.8900","TopLayer","90","NJG1804K64-TE1"
"U5","EPFFP6-X2","42.9179","48.7320","42.9179","48.7320","42.7179","49.1320","TopLayer","360","BGA725L6E6327FTSA1"
"U4","DFN-6-JRC","40.3200","49.9800","40.3200","49.9800","39.9700","49.4800","TopLayer","90","NJG1801K75"
"U3","EPFFP6-X2","38.7900","46.8200","38.7900","46.8200","38.9900","46.4200","TopLayer","180","BGA725L6E6327FTSA1"
"R29","rlc_402_smd_small","52.5750","52.5573","52.5750","52.5573","52.9750","52.5573","TopLayer","180","100k"
"R27","rlc_402_smd_small","43.9500","58.7000","43.9500","58.7000","43.5500","58.7000","TopLayer","360","100R"
"L21","rlc_402_smd_small","44.2779","48.7310","44.2779","48.7310","43.8779","48.7310","TopLayer","360","7.5nH/0402"
"L16","rlc_402_smd_small","37.4500","46.8200","37.4500","46.8200","37.8500","46.8200","TopLayer","180","7.5nH/0402"
"L14","rlc_402_smd_small","53.0579","48.2620","53.0579","48.2620","53.0579","47.8620","TopLayer","90","18nH/0402"
"C86","rlc_402_smd_small","50.0800","51.6100","50.0800","51.6100","50.0800","52.0100","TopLayer","270","100nF"
"C85","rlc_402_smd_small","47.7100","51.1700","47.7100","51.1700","47.3100","51.1700","TopLayer","360","1uF"
"C58","rlc_402_smd_small","34.5501","56.6200","34.5501","56.6200","34.1501","56.6200","TopLayer","360","27pF/50V/0402"
"C57","rlc_402_smd_small","39.2600","58.0800","39.2600","58.0800","39.6600","58.0800","TopLayer","180","27pF/50V/0402"
"C55","CAP0402","42.4100","50.5700","42.4100","50.5700","42.4100","51.0500","TopLayer","270","1uF"
"C52","CAP0402","45.0700","70.3400","45.0700","70.3400","44.5900","70.3400","TopLayer","360","100nF"
"C51","CAP0603","48.2600","69.8100","48.2600","69.8100","48.2600","70.5600","TopLayer","270","10uF"
"C46","rlc_402_smd_small","45.9079","48.7310","45.9079","48.7310","45.5079","48.7310","TopLayer","360","1nF/50V/0402"
"C45","rlc_402_smd_small","41.3100","48.5900","41.3100","48.5900","41.0272","48.8728","TopLayer","315","27pF/50V/0402"
"C43","rlc_402_smd_small","39.2700","48.6500","39.2700","48.6500","39.5528","48.9328","TopLayer","225","27pF/50V/0402"
"C42","rlc_402_smd_small","40.3200","51.5300","40.3200","51.5300","40.3200","51.9300","TopLayer","270","27pF/50V/0402"
"C41","rlc_402_smd_small","35.8600","46.8200","35.8600","46.8200","36.2600","46.8200","TopLayer","180","1nF/50V/0402"
"C38","rlc_402_smd_small","39.9600","46.3200","39.9600","46.3200","39.9600","45.9200","TopLayer","90","1uF"
"C32","rlc_402_smd_small","50.6779","48.3320","50.6779","48.3320","50.6779","48.7320","TopLayer","270","1.5pF/50V/0402"
"C31","rlc_402_smd_small","51.8679","48.7310","51.8679","48.7310","51.4679","48.7310","TopLayer","360","1.2pF/50V/0402"
"A3","SR4L049-L","30.9300","88.2850","20.2800","85.5800","20.2800","85.5800","TopLayer","360","SR4L049-L"
"U16","VM1010","36.9394","12.1600","36.9394","12.1600","35.9744","13.5300","TopLayer","90","VM1010"
"D3","LED1206_-_Reverse","24.9394","11.4300","24.9394","11.4300","26.6394","11.4300","TopLayer","180","KPTL-3216SURCK-01"
"A2","SZP-C-0G02-1","57.0711","47.9310","57.0711","47.9310","58.9711","50.3310","TopLayer","270","LODESTAR SZP-C-0G02"
"R32","RES0402","43.2000","44.8200","43.2000","44.8200","43.2000","45.3200","TopLayer","270","4k7"
"R31","RES0402","45.2500","42.2500","45.2500","42.2500","45.7500","42.2500","TopLayer","180","0R"
"J4","SAMTEC_HSEC8-110-01-X-DV_PCB","30.9400","2.2103","34.8150","-0.1900","34.5400","2.2103","TopLayer","180","HSEC8-110-01-X-DV_PCB"
"U25","Quectel-L76","40.4800","64.4100","40.4800","64.4100","45.3300","60.0100","TopLayer","360","Quectel L76-M33"
"U20","ISP1807-LR","6.3478","47.9310","10.3481","51.9310","9.8481","51.4310","TopLayer","270","ISP1807-LR"
"U12","S-LGA51","47.1087","54.0511","47.1087","54.0511","45.1087","52.0511","TopLayer","90","Ublox ZOE-M8Q"
"P3","BATTERY_18650_-_THT_TAB","21.8050","40.2500","21.8100","40.3000","21.8100","7.7000","TopLayer","0","BAT - 18650"
"P2","BATTERY_18650_-_THT_TAB","40.0700","40.2500","40.0700","40.3000","40.0700","7.7000","TopLayer","0","BAT - 18650"
"A1","MPA-184","29.8100","46.8200","30.9100","47.9200","29.8100","46.8200","BottomLayer","270","MPA-184 1594MHz"
